,creatorid,post_id,title,caption,likes,thumbnail_url,url,date_utc,typename,caption_hashtags,is_video,audio_url,audio_transcript,en_audio_transcript
59,reeti_shop,CxBAM9XqC_1,,"We’re live!! 
Find link in bio to shop now ✨
. 
. 
. 

Videographer : @byanushkabohra 
Models : @betaniarenee @mary_aleksandrovych @bhavanasimhadri @garvirathod",-1,posts/reeti_shop/2023-09-10_15-05-32_UTC.jpg,posts/reeti_shop/2023-09-10_15-05-32_UTC.mp4,2023-09-10 15:05:32,GraphVideo,[],True,audio_output/reeti_shop\2023-09-10_15-05-32_UTC.mp3,ごめん。 ごめん。,
60,reeti_shop,CxA_zCmKHQd,,"We’re live!! 
Find link in bio to show now ✨",-1,posts/reeti_shop/2023-09-10_15-01-15_UTC.jpg,posts/reeti_shop/2023-09-10_15-01-15_UTC.jpg,2023-09-10 15:01:15,GraphImage,[],False,,,
61,reeti_shop,CwaW5MqS0at,,"Reeti is your home to conscious clothing. Our mission is to celebrate individuality through handcrafted, original styles that reflect the essence of the unique you.

At Reeti, we curate a collection of clothing that is sustainably and mindfully produced. Each piece is a testament to our commitment to the environment, the artisans who craft them, and your personal style.

Whether you're looking for a statement piece to express your unique personality or an everyday outfit that exudes elegance, Reeti has something for you.

Join us in the journey towards a more conscious and beautiful world, one handcrafted masterpiece at a time.

#beyou #reeti",-1,posts/reeti_shop/2023-08-26_14-52-41_UTC_3.jpg,posts/reeti_shop/2023-08-26_14-52-41_UTC_3.jpg,2023-08-26 14:52:41,GraphSidecar,"['beyou', 'reeti']",False,,,
62,reeti_shop,CwaWvpRyx-4,,"In today's world, fast fashion has become synonymous with generic - throwaway clothing that harms our environment. Whereas unique styles are often accompanied by high price tags and unsustainable practices.

At Reeti, we've made it our mission to change this reality. We believe that unique, innovative styles should be accessible to everyone, without compromising your individuality or our planet’s health.

Our pieces are curated and carefully crafted to be both stylish and environmentally responsible, giving you the opportunity to make a statement.

At Reeti, we do what we do because we envision a world where ‘fashion empowers, not depletes’. 

Join us in this journey towards a more vibrant, inclusive, and sustainable future.

#beyou #reeti",-1,posts/reeti_shop/2023-08-26_14-51-23_UTC_1.jpg,posts/reeti_shop/2023-08-26_14-51-23_UTC_1.jpg,2023-08-26 14:51:23,GraphSidecar,"['beyou', 'reeti']",False,,,
63,reeti_shop,CwaWTVfydh-,,"At Reeti, our purpose is clear: we champion the slow fashion movement.

We pride ourselves in curating a handpicked selection of designers who are at the forefront of change. These are creators who infuse their passion into every stitch, while also being deeply conscious of their process. 

We're committed to shedding light on the stories behind the garments – stories of sustainability, creativity, and care.

We're not just about clothing – we're championing a new philosophy.

Join us in the journey towards a fashion future that is both conscious and captivating.

#beyou #reeti",-1,posts/reeti_shop/2023-08-26_14-47-31_UTC_1.jpg,posts/reeti_shop/2023-08-26_14-47-31_UTC_1.jpg,2023-08-26 14:47:31,GraphSidecar,"['beyou', 'reeti']",False,,,
64,reeti_shop,CwC4GI_N42L,,"Original style for the original you. Coming soon ✨

#beyou #reeti #handmade #style",-1,posts/reeti_shop/2023-08-17_12-03-33_UTC.jpg,posts/reeti_shop/2023-08-17_12-03-33_UTC.mp4,2023-08-17 12:03:33,GraphVideo,"['beyou', 'reeti', 'handmade', 'style']",True,audio_output/reeti_shop\2023-08-17_12-03-33_UTC.mp3,Thank you for watching.,Thank you for watching.
65,reeti_shop,CwC3koRSb3F,,"Introducing ‘Reeti’🤍
Where fashion meets individuality - embrace your authenticity with handmade originals! 
BE YOU. BE REETI. 
.
.
.
#beyou #reeti",-1,posts/reeti_shop/2023-08-17_11-56-28_UTC.jpg,posts/reeti_shop/2023-08-17_11-56-28_UTC.jpg,2023-08-17 11:56:28,GraphImage,"['beyou', 'reeti']",False,,,
66,reeti_shop,CwC2dY9PcXQ,,"Original style for the original you. Coming soon ✨

#beyou #reeti #handmade #style",-1,posts/reeti_shop/2023-08-17_11-47-49_UTC.jpg,posts/reeti_shop/2023-08-17_11-47-49_UTC.mp4,2023-08-17 11:47:49,GraphVideo,"['beyou', 'reeti', 'handmade', 'style']",True,audio_output/reeti_shop\2023-08-17_11-47-49_UTC.mp3,Thank you for watching.,Thank you for watching.
67,hydrationceo,C7mYnwFuQot,,"Snail serum minus the snails PLUS a bunch of other cool stuff 🐌😎 @innbeautyproject @sephora #innbeautypartner 

#elasticskin #skincare #snailmucin #snailserum #skintok #skincareroutine #skincareroutines #agesupport",529,posts/hydrationceo/2024-05-30_16-45-39_UTC.jpg,posts/hydrationceo/2024-05-30_16-45-39_UTC.mp4,2024-05-30 16:45:39,GraphVideo,"['innbeautypartner', 'elasticskin', 'skincare', 'snailmucin', 'snailserum', 'skintok', 'skincareroutine', 'skincareroutines', 'agesupport']",True,audio_output/hydrationceo\2024-05-30_16-45-39_UTC.mp3,"Just look at how crazy that texture is. This is Elastic Skin from In Beauty Project. And basically it is a snail serum minus the snail. And this kind of has it all. Oh my God, the texture. So this has copper peptides, which are kind of like super charged, extra strong peptides. It also has vegan growth factor and vegan snail mucin, AKA wild yam. Basically it is a super hydrating serum that's still lightweight that gives your skin that kind of bouncy, firm texture. And look, hey, I'm not vegan. I like regular snail mucin. This is way more than that. It's just a very In Beauty Project formula. It's giving you a ton of skincare benefits all in one. Yeah, I really like this.","Just look at how crazy that texture is. This is Elastic Skin from In Beauty Project. And basically it is a snail serum minus the snail. And this kind of has it all. Oh my God, the texture. So this has copper peptides, which are kind of like super charged, extra strong peptides. It also has vegan growth factor and vegan snail mucin, AKA wild yam. Basically it is a super hydrating serum that's still lightweight that gives your skin that kind of bouncy, firm texture. And look, hey, I'm not vegan. I like regular snail mucin. This is way more than that. It's just a very In Beauty Project formula. It's giving you a ton of skincare benefits all in one. Yeah, I really like this."
68,hydrationceo,C7j9b5TJYXQ,,"RAPID 🏃‍♀️💨 FIRE 🔥 YES ✅ NO ❌ MAYBE 🤔 LIP TREATMENTS!!!!! 

#liptreatment #lipbalm #lipbalmcollection #lipbalmaddict #lipbalmreview #makeupreview",2293,posts/hydrationceo/2024-05-29_18-08-21_UTC.jpg,posts/hydrationceo/2024-05-29_18-08-21_UTC.mp4,2024-05-29 18:08:21,GraphVideo,"['liptreatment', 'lipbalm', 'lipbalmcollection', 'lipbalmaddict', 'lipbalmreview', 'makeupreview']",True,audio_output/hydrationceo\2024-05-29_18-08-21_UTC.mp3,"Rapid fire, yes, no, maybe lip treatments. And no, I will not be explaining myself. No. Maybe. 100%, absolutely. Yes, mama. Work. No. Yes. Absolutely not. I would rather die than put this on my lips again. Maybe. Depends on the flavor. No, but I wish it was yes. Yes. Also, yes. Yes. Yes.","Rapid fire, yes, no, maybe lip treatments. And no, I will not be explaining myself. No. Maybe. 100%, absolutely. Yes, mama. Work. No. Yes. Absolutely not. I would rather die than put this on my lips again. Maybe. Depends on the flavor. No, but I wish it was yes. Yes. Also, yes. Yes. Yes."
69,hydrationceo,C7jilucOm3Z,,"Summer skincare for my besties with dry, acne-prone skin ✌️ 

#summerskincare #skincareroutine #skincareroutinetips #summerskincareroutine #dryskin #acneproneskin #acne #skintips #skintok",1708,posts/hydrationceo/2024-05-29_14-14-32_UTC.jpg,posts/hydrationceo/2024-05-29_14-14-32_UTC.mp4,2024-05-29 14:14:32,GraphVideo,"['summerskincare', 'skincareroutine', 'skincareroutinetips', 'summerskincareroutine', 'dryskin', 'acneproneskin', 'acne', 'skintips', 'skintok']",True,audio_output/hydrationceo\2024-05-29_14-14-32_UTC.mp3,"I don't know where you live, but where I live, it is swamp ass season again. So I'm changing up a few things in my skincare routine. Obsessed with the Milky Toner from Bioma, but it's a little heavy for the amount that I'm sweating currently. So I am switching over to the Ordinary Milky Toner. This is a exfoliating toner, very lightweight, but it exfoliates without like acids. So it basically just like unglues dead skin cells. And it's crazy because I got back from like vacation where I wasn't using it for a week and I used it two nights and on the second night I was cleansing my face and literally all of my skin, like all of my dead skin fell off basically. It was crazy. But yeah, it's just not quite as heavy as the Bioma Toner, which truly saved my skin this winter. But you know, we got to change things up. I keep my serums basically the same year round. So Propolis, Light Ampoule and Slushy. This is also really good for the summer. It's very lightweight. If you are super oily, I'm dry. But if you're super oily, you can use this as a moisturizer, but I use it as a serum stuff. Just gives you like super glowy, juicy hydrated skin. Usually I don't do like a proper exfoliation just because I use tretinoin and also like acid. And usually that handles kind of all of my dead skin issues. But I feel like the combo of that new Ordinary Milky Toner and then every once in a while I'll use the Bubble Deep Dive it's kind of perfect for my skin's looking a little dull. I've been like addicted to the Ordinary Natural Moisturizing Factor. So this is one of the thickest moisturizers I have ever tried. Makes my skin so glowy. Again, recently it's been a little heavy. So I am back to my First Aid Beauty Ultra Firming Cream. This is a little thicker than their like regular Ultra Pair Cream, which I also love. But it's still lightweight and it dries down. So it doesn't feel like you have like a thick moisturizer on Okay, sunscreen. Kinship is still number one in my hearts. This is so good. But she is definitely on the thicker, heavier side. So I have been reaching more for the In Beauty Project Mineral Glow. This also saves me a step in my makeup too because then I don't have to apply the say Dewy Star Gel or that kind of all over glow. This gives you the glow already. And it doesn't feel like there's anything on the skin. Here's the skin by the way. So beautiful. The sunscreen gets me every single time. Anyway, thanks for getting ready with me. Love you. Bye.","I don't know where you live, but where I live, it is swamp ass season again. So I'm changing up a few things in my skincare routine. Obsessed with the Milky Toner from Bioma, but it's a little heavy for the amount that I'm sweating currently. So I am switching over to the Ordinary Milky Toner. This is a exfoliating toner, very lightweight, but it exfoliates without like acids. So it basically just like unglues dead skin cells. And it's crazy because I got back from like vacation where I wasn't using it for a week and I used it two nights and on the second night I was cleansing my face and literally all of my skin, like all of my dead skin fell off basically. It was crazy. But yeah, it's just not quite as heavy as the Bioma Toner, which truly saved my skin this winter. But you know, we got to change things up. I keep my serums basically the same year round. So Propolis, Light Ampoule and Slushy. This is also really good for the summer. It's very lightweight. If you are super oily, I'm dry. But if you're super oily, you can use this as a moisturizer, but I use it as a serum stuff. Just gives you like super glowy, juicy hydrated skin. Usually I don't do like a proper exfoliation just because I use tretinoin and also like acid. And usually that handles kind of all of my dead skin issues. But I feel like the combo of that new Ordinary Milky Toner and then every once in a while I'll use the Bubble Deep Dive it's kind of perfect for my skin's looking a little dull. I've been like addicted to the Ordinary Natural Moisturizing Factor. So this is one of the thickest moisturizers I have ever tried. Makes my skin so glowy. Again, recently it's been a little heavy. So I am back to my First Aid Beauty Ultra Firming Cream. This is a little thicker than their like regular Ultra Pair Cream, which I also love. But it's still lightweight and it dries down. So it doesn't feel like you have like a thick moisturizer on Okay, sunscreen. Kinship is still number one in my hearts. This is so good. But she is definitely on the thicker, heavier side. So I have been reaching more for the In Beauty Project Mineral Glow. This also saves me a step in my makeup too because then I don't have to apply the say Dewy Star Gel or that kind of all over glow. This gives you the glow already. And it doesn't feel like there's anything on the skin. Here's the skin by the way. So beautiful. The sunscreen gets me every single time. Anyway, thanks for getting ready with me. Love you. Bye."
70,hydrationceo,C7hL9OdOZ7f,,"Literally PUNTING these dark spots off my face 🦵💥 

Products mentioned ⚡️:
@theordinary retinal emulsion serum (or retinoid/retinol of choice - I use @hi_apostrophe tretinoin, differin gel is also an excellent strong option)
@theordinary azelaic acid
@herocosmetics Lightning wand
@cosrx propolis light ampoule 
@herocosmetics mighty patches 
@herocosmetics rescue balm 

#darkspots #acnescars #hyperpigmentation #skincare #acne #acneskincare #retinoid #lightningwand #azelaicacid",1296,posts/hydrationceo/2024-05-28_16-20-10_UTC.jpg,posts/hydrationceo/2024-05-28_16-20-10_UTC.mp4,2024-05-28 16:20:10,GraphVideo,"['darkspots', 'acnescars', 'hyperpigmentation', 'skincare', 'acne', 'acneskincare', 'retinoid', 'lightningwand', 'azelaicacid']",True,audio_output/hydrationceo\2024-05-28_16-20-10_UTC.mp3,"If you wanna get rid of dark spots, here's what you're gonna do. Retinoid of your choice, every single night. This one from The Ordinary is great. If this is too strong for you, use Ozlike Acid instead. If your dark spots are X Games mode, use them both together, just alternate nights. Retinoid has a little bit of a purge period. It is absolutely worth it if you wanna get rid of those scars quickly. In the mornings, you're gonna use this combo. This is not negotiable. You're gonna use the Lightning One from Hero on your spots. It's a targeted spot treatment. And you can't just go hard on acids. Your skin is gonna freak out. It's not gonna do what you want it to do. That's why you're gonna pair it with the Propolis Light Ampoule from COSRX. I've tried them all. This one is the best. This is not actually an active. It's a wound healing ingredient, which makes it great for acne and acne scars. The key is to use a lot. It is very much worth it. Don't forget prevention is just as important. The second you see a spot, slap a pimple patch on it. Do not touch your face. Do not choke and pop it. I will be watching you and I'll know if you did it. The second your pimple has popped, you apply Rescue Balm and you do this every single day until the pimple is completely healed. My acne heals so much better when I use this. That's everything you'll need. Good luck.","If you wanna get rid of dark spots, here's what you're gonna do. Retinoid of your choice, every single night. This one from The Ordinary is great. If this is too strong for you, use Ozlike Acid instead. If your dark spots are X Games mode, use them both together, just alternate nights. Retinoid has a little bit of a purge period. It is absolutely worth it if you wanna get rid of those scars quickly. In the mornings, you're gonna use this combo. This is not negotiable. You're gonna use the Lightning One from Hero on your spots. It's a targeted spot treatment. And you can't just go hard on acids. Your skin is gonna freak out. It's not gonna do what you want it to do. That's why you're gonna pair it with the Propolis Light Ampoule from COSRX. I've tried them all. This one is the best. This is not actually an active. It's a wound healing ingredient, which makes it great for acne and acne scars. The key is to use a lot. It is very much worth it. Don't forget prevention is just as important. The second you see a spot, slap a pimple patch on it. Do not touch your face. Do not choke and pop it. I will be watching you and I'll know if you did it. The second your pimple has popped, you apply Rescue Balm and you do this every single day until the pimple is completely healed. My acne heals so much better when I use this. That's everything you'll need. Good luck."
71,hydrationceo,C7bvMQKuN9e,,"Begging, pleading for byoma to fit this packaging issue 🙏 

#lipmask #liptreatment #lipoil #lipproducts #lipoilreview #byomalipoil #byomalipmask #byoma",2304,posts/hydrationceo/2024-05-26_13-30-10_UTC.jpg,posts/hydrationceo/2024-05-26_13-30-10_UTC.mp4,2024-05-26 13:30:10,GraphVideo,"['lipmask', 'liptreatment', 'lipoil', 'lipproducts', 'lipoilreview', 'byomalipoil', 'byomalipmask', 'byoma']",True,audio_output/hydrationceo\2024-05-26_13-30-10_UTC.mp3,"I heard y'all bitches were looking for me to review these Bite On The Lip products, and I am a servant of the public. I just do what I'm told. Let's start with the lip mask. This one is so good. I've been reaching for this so often. Look at that doe foot. Gorgina. Not a crazy amount of shine, but still a considerable amount of shine. It's definitely on the thicker side, and it really does hydrate your lips all day. Super smooth, 12 bucks. Really like this one. So for lip oil, they have two versions. They have a pH adjusting one. This just goes pink on everyone, and then they have a regular one. I love the formula of this. Again, huge doe foot. It is so shiny, not sticky, and it actually lasts quite a while on the lips. But I wouldn't buy these. At least not right now. Basically, the stopper is too large, so whenever I put these in my bag, they just absolutely explode everywhere. The mask doesn't, because it's a little bit thicker, but the oil will, it will leak. However, I did talk to their team, and they are reducing the size of the stopper, so hopefully that stops any leakage problems. When they make that update, this will be in my bag at all times. Anyway, for now, lip mask over lip oil.","I heard y'all bitches were looking for me to review these Bite On The Lip products, and I am a servant of the public. I just do what I'm told. Let's start with the lip mask. This one is so good. I've been reaching for this so often. Look at that doe foot. Gorgina. Not a crazy amount of shine, but still a considerable amount of shine. It's definitely on the thicker side, and it really does hydrate your lips all day. Super smooth, 12 bucks. Really like this one. So for lip oil, they have two versions. They have a pH adjusting one. This just goes pink on everyone, and then they have a regular one. I love the formula of this. Again, huge doe foot. It is so shiny, not sticky, and it actually lasts quite a while on the lips. But I wouldn't buy these. At least not right now. Basically, the stopper is too large, so whenever I put these in my bag, they just absolutely explode everywhere. The mask doesn't, because it's a little bit thicker, but the oil will, it will leak. However, I did talk to their team, and they are reducing the size of the stopper, so hopefully that stops any leakage problems. When they make that update, this will be in my bag at all times. Anyway, for now, lip mask over lip oil."
72,hydrationceo,C7ZOxHbuDqh,,"Also being too terrified to mix any ingredients for fear my skin will explode 😭 

#skincare #skincareroutine #skincaretips #skincare101 #skincarememe #meme #relatable",1252,posts/hydrationceo/2024-05-25_14-07-58_UTC.jpg,posts/hydrationceo/2024-05-25_14-07-58_UTC.mp4,2024-05-25 14:07:58,GraphVideo,"['skincare', 'skincareroutine', 'skincaretips', 'skincare101', 'skincarememe', 'meme', 'relatable']",True,audio_output/hydrationceo\2024-05-25_14-07-58_UTC.mp3,"Only on your fourth round can you collect two tokens. Once you've collected your two tokens, that's when you can apply for immunity.","Only on your fourth round can you collect two tokens. Once you've collected your two tokens, that's when you can apply for immunity."
